Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,Final concentration,Capacity
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,30,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.76930596,14.87129357
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,60,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.69438344,15.37077706
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,120,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.58459464,16.10270243
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,240,30,7,160,0.05,0.15,25,0,0,Lake water,Single,28.02683169,13.15445537
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,480,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.51440295,16.57064698
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,720,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.54432796,16.37114691
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,960,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.42289666,17.18068893
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.42289666,17.18068893
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,0,30,7,160,0.05,0.15,25,0,0,Lake water,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,30,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.62560738,15.82928416
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,60,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.27282588,18.18116081
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,120,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.28005127,18.13299154
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,240,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.55022573,16.33182844
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,480,30,7,160,0.05,0.15,25,0,0,Lake water,Single,28.54414623,9.705691803
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,720,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.3980717,17.34618867
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,960,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.5049164,16.63389065
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0,0,Lake water,Single,27.5049164,16.63389065
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.84106711,14.39288595
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.65674031,15.62173129
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.4727727,16.84818199
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.44871164,17.00858908
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.38145158,17.45698947
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.36755856,17.54960963
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.34261447,17.71590352
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.58646221,16.09025196
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.81530818,14.56461211
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.66588148,15.56079012
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.46775395,16.88164032
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.43727893,17.08480711
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.36399072,17.57339519
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.3624841,17.58343935
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.35666381,17.62224125
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.44347343,17.04351047
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.83303012,14.44646584
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.63285884,15.78094106
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.42452585,17.16982764
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.45232853,16.98447647
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.38062011,17.4625326
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.37129601,17.52469326
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.20500212,18.6333192
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.55497004,16.30019973
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.52031552,16.53122985
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.21001257,18.59991618
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.11164713,19.2556858
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.05494342,19.63371054
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.12535113,19.16432581
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.97584025,20.16106497
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.95892522,20.27383188
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.12989366,19.13404224
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.57669897,16.15534017
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.40754862,17.28300922
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.20282199,18.64785339
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.11562949,19.22913671
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.08997164,19.40018907
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.02981783,19.8012145
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.96215768,20.25228212
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.13100539,19.12663076
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.6065822,15.95611864
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.30750295,17.94998036
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.19696883,18.6868745
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.25656388,18.28957414
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.20113274,18.65911504
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.10198019,19.32013209
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.09634184,19.35772106
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.13267297,19.11551353
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.46501723,16.89988512
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.15178977,18.9880682
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.22143417,18.52377223
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.95994752,20.26701653
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.87825644,20.81162372
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.87032388,20.86450745
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.86621172,20.89192188
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.85036788,20.99754748
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.50988094,16.60079371
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.29172476,18.05516827
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.10951085,19.26992768
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.03227266,19.78484896
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.03243323,19.78377849
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.89824743,20.67835043
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.90020561,20.66529595
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.850558,20.99628003
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,0,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,30,0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,30,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.43564463,17.09570246
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,60,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.27355095,18.17632699
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,120,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.05818125,19.61212501
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,240,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.19271168,18.71525548
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,480,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.13325174,19.11165505
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,720,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.0026964,19.98202397
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,960,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.99440746,20.03728362
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,IBU,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,26.85017776,20.99881493
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,10,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,8.722965869,8.513560872
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,20,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,18.36207999,10.91946674
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.58646221,16.09025196
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,40,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,36.41795694,23.88028709
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,50,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,45.07456386,32.83624096
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,10,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,8.720700738,8.528661749
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,20,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,18.47235941,10.18427058
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.44347343,17.04351047
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,40,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,36.45046628,23.66355817
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,50,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,45.46958313,30.20277913
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,10,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,8.731084442,8.459437051
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,20,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,18.50278996,9.981400279
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.55497004,16.30019973
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,40,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,36.7655606,21.56292934
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,NXP,1440,50,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,45.03450693,33.10328715
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,10,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,8.960315396,6.931230695
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,20,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,18.14836104,12.34425971
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.19057982,18.72946787
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,40,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,36.78496618,21.43355883
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,50,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,45.11652131,32.55652461
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,10,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,8.96642987,6.890467535
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,20,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,18.20807611,11.94615928
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,30,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,27.13100539,19.12663076
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,40,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,36.52976748,23.13488345
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62,0.032,7.8,DCF,1440,50,7,160,0.05,0.15,25,0,0,Secondary effluent,Single,45.23809818,31.74601216
